Planet Name,Planet Letter,Host Star Name,Orbital Period,Orbital Eccentricity,Orbital Inclination,Planet Radius (Earth Radii),Planet Density,Equilibrium Temperature,Insolation Flux,Transit Depth,Transit Duration,Star Mass,Effective Temperature,Star Luminosity,Star Radius,Star Age,Metallicity,Distance,Parallax,Planet Reference Name,Discovery Method,Discovery Year,Discovery Publication Date,Number of Photometric Measurements,Number of RV Measurements,Number of Spectroscopic Measurements,Number of Duplicated Measurements,Right Ascension,Declination,Galactic Longitude,Galactic Latitude,Planet Radius Error (Lower),Planet Radius Error (Upper),Planet Radius Limit,Star Mass Limit,Star Radius Error (Lower),Star Radius Error (Upper),Star Radius Limit,Star Age Error (Lower),Star Age Error (Upper),Star Age Limit,Star Age (Gyr)
HD 11964 c,c,HD 11964,0.7217925509011657,0.3,86.90317161570154,5.38,0.882,773.5244490946534,1.3053803633132074e-11,7.164278111927922,3.184,0.91,5303.0,0.459,2.01,7.45,0.1,33.5369,29.789,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>,Radial Velocity,2008,2009-03,1,2,6,0,29.2884252,-10.2434693,168.57627,-67.09225,0.27,-0.213,0.0,0.0,0.1,-0.09,0.0,0.73,-0.73,0.0,12.658916033352472
K2-83 b,b,K2-83,0.0474541415787725,0.07,88.72,1.244,5.94,718.6243173776843,41.5,8.772879818594106,1.664,0.48,3910.0,-1.203624821897,0.42,4.0,0.02,125.529,7.9375,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,Transit,2016,2016-09,0,0,0,0,59.9013782,15.5587994,175.58174,-27.51381,0.098,-0.098,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,62.64651358394377
K2-379 b,b,K2-379,8.777247,0.0,86.90317161570154,2.181,2.86,801.5206150638595,1.1744270715967736e-11,8.456463999999999,2.904,0.86,4603.0,-0.632700000318596,0.75,4.0,-0.045,182.207,5.45983,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,Transit,2022,2022-03,0,0,0,0,283.0317641,-27.1807287,8.43581,-12.16182,0.363,-0.198,0.0,0.0,0.06,-0.05,0.0,2.2,-1.9,0.0,14.57987739365041
WASP-151 b,b,WASP-151,0.0779851702956506,0.0,88.25,13.305,0.25065,1338.8868305077149,2.256841032209052e-14,127.13518026429186,3.6643,1.08,5871.0,0.144849484843127,1.18,5.5,0.1,453.099,2.17906,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,Transit,2017,2018-03,0,0,0,0,349.0634651,0.3066895,79.21593,-54.27961,0.235,-0.235,0.0,0.0,0.02,-0.02,0.0,1.3,-1.3,0.0,8.249746644799178
K2-315 b,b,K2-315,3.1443189,0.0,88.74,0.95,5.18,460.0,7.45,22.5625,0.821,0.17,3300.0,-2.387,0.2,1.0,-0.24,56.9686,17.5252,<a refstr=NIRAULA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..172N/abstract target=ref>Niraula et al. 2020</a>,Transit,2020,2020-10,0,0,0,0,228.0210932,-20.1081634,342.43152,31.76781,0.058,-0.058,0.0,0.0,0.01,-0.01,0.0,2.2,-1.9,-1.0,839.2236160426745
K2-277 b,b,K2-277,0.1091026857749117,0.0,88.685884,2.07,3.06,1071.5036582004027,195.730356322151,4.554044000425125,1.944,1.02,5741.0,-0.0517033996487982,0.97,4.0,0.11,113.123,8.81151,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,Transit,2018,2018-12,0,0,0,0,202.0161895,-15.9379749,315.66347,46.02638,0.12,-0.12,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,9.516989071286758
HD 69830 c,c,HD 69830,0.5435006390444725,0.13,86.90317161570154,3.46,1.57,578.962184984153,1.1744270715967736e-11,15.217975031099668,3.184,0.86,5385.0,-0.22,0.8869469920155,7.0,-0.05,12.5591,79.5945,<a refstr=LOVIS_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006Natur.441..305L/abstract target=ref> Lovis et al. 2006 </a>,Radial Velocity,2006,2006-05,1,3,9,0,124.6010091,-12.6364246,234.56776,12.82251,0.27,-0.213,0.0,0.0,0.01943698136035,-0.01943698136035,0.0,3.0,-3.0,0.0,14.57987739365041
HD 69830 d,d,HD 69830,3.387984906805286,0.07,86.90317161570154,4.45,1.13,314.58383031267505,1.1744270715967736e-11,25.172403902014032,3.184,0.86,5385.0,-0.22,0.8869469920155,7.0,-0.05,12.5591,79.5945,<a refstr=LOVIS_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006Natur.441..305L/abstract target=ref> Lovis et al. 2006 </a>,Radial Velocity,2006,2006-05,1,3,9,0,124.6010091,-12.6364246,234.56776,12.82251,0.27,-0.213,0.0,0.0,0.01943698136035,-0.01943698136035,0.0,3.0,-3.0,0.0,14.57987739365041
HD 141399 b,b,HD 141399,1.623903151272555,0.04,86.90317161570154,14.3,0.269,504.0936571499997,4.701358780729165e-12,106.26043269735634,3.184,1.07,5600.0,0.201397124320451,1.38723567048,4.0,0.35,37.0169,26.9857,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,Radial Velocity,2014,2014-06,1,0,3,0,236.7235392,46.986288,74.98872,50.45641,0.27,-0.213,0.0,0.0,0.03132079333195,-0.03132079333195,0.0,2.2,-1.9,0.0,8.443850895673538
HD 141399 c,c,HD 141399,3.473895998337192,0.048,86.90317161570154,13.6,0.923,391.2241631883813,4.701358780729165e-12,96.11193521298364,3.184,1.07,5600.0,0.201397124320451,1.38723567048,4.0,0.35,37.0169,26.9857,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,Radial Velocity,2014,2014-06,1,0,3,0,236.7235392,46.986288,74.98872,50.45641,0.27,-0.213,0.0,0.0,0.03132079333195,-0.03132079333195,0.0,2.2,-1.9,0.0,8.443850895673538
HD 12661 c,c,HD 12661,29.375256127024667,0.031,86.90317161570154,13.4,1.32,177.72550333710393,1.4067907073511653e-12,145.73492411330247,3.184,1.02,5748.0,0.063,1.11,6.39,0.36,37.8478,26.3927,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,Radial Velocity,2002,2003-04,1,8,3,0,31.1423525,25.4135632,143.06278,-34.58321,0.27,-0.213,0.0,0.0,0.08,-0.08,0.0,1.94,-1.94,0.0,9.516989071286758
HD 7924 d,d,HD 7924,0.4212680465769786,0.21,86.90317161570154,2.42,2.5,560.3373598714855,15.17,9.625904010519394,3.184,0.83,5075.0,-0.413573560340485,0.78,0.88,-0.15,16.9922,58.8216,<a refstr=FULTON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...805..175F/abstract target=ref>Fulton et al. 2015</a>,Radial Velocity,2015,2015-06,1,1,8,0,20.4956562,76.7101475,124.73557,13.94549,0.27,-0.213,0.0,0.0,0.03,-0.03,0.0,2.2,-1.9,0.0,15.93326462326758
HD 221416 b,b,HD 221416,0.2458016157842892,0.115,85.75,9.17,0.431,1223.799649843205,2.494619347774185e-12,9.72845804988662,8.69727177107409,1.21,5080.0,0.712,2.94,4.9,-0.08,95.5483,10.438,<a refstr=HUBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..245H/abstract target=ref>Huber et al. 2019</a>,Transit,2019,2019-06,1,0,0,0,353.0331863,-21.8012007,45.07267,-71.20906,0.34,-0.31,0.0,0.0,0.06,-0.06,0.0,1.1,-1.1,0.0,6.209213230591553
HR 858 c,c,HR 858,0.1025228789160461,0.19,86.23,1.939,3.33,1345.9829588152832,1.1615071491500303e-11,2.190851931705612,2.9016,1.15,6201.0,0.371,1.31,4.0,-0.14,31.964,31.2565,<a refstr=VANDERBURG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...881L..19V/abstract target=ref>Vanderburg et al. 2019</a>,Transit,2019,2019-08,1,0,0,0,42.9849779,-30.8140609,228.14045,-63.46852,0.069,-0.069,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,7.051076054747175
TOI-558 b,b,TOI-558,0.2508432087149279,0.298,86.24,12.173,3.5,1085.1514103277252,1.0793077258004157e-13,65.85863511111113,2.705,1.35,6466.0,0.547,1.5,1.79,-0.004,402.63,2.45491,<a refstr=IKWUT_UKWA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....9I/abstract target=ref>Ikwut-Ukwa et al. 2022</a>,Transit,2021,2022-01,0,0,0,0,42.2915093,-58.0246828,277.39489,-52.87029,0.46,-0.426,0.0,0.0,0.04,-0.04,0.0,0.91,-0.73,0.0,4.722430539499974
TOI-1221 b,b,TOI-1221,1.5685733843806915,0.21,89.75,2.91,2.61,449.161396139548,6.06,7.981996418135545,8.12,0.93,5592.0,-0.0168875485312939,1.03,10.0,0.06,138.411,7.19597,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..217M/abstract target=ref>Mann et al. 2023</a>,Transit,2023,2023-05,0,0,0,0,107.9210254,-65.5088568,276.38676,-22.48281,0.13,-0.12,0.0,0.0,0.02,-0.02,0.0,2.0,-2.0,0.0,11.98926690635247
OGLE-2018-BLG-0532L b,b,OGLE-2018-BLG-0532L,15.41974928625963,0.0,86.90317161570154,2.37,2.57,801.5206150638595,1.1744270715967736e-11,9.32814340390306,3.184,0.2,5551.0,-0.0712,0.95,4.0,0.02,773.0,2.713985,<a refstr=RYU_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..183R/abstract target=ref>Ryu et al. 2020</a>,Microlensing,2020,2020-10,0,0,0,0,269.9834167,-28.99775,1.5387,-2.72744,0.27,-0.213,0.0,0.0,0.0511945,-0.05,0.0,2.2,-1.9,0.0,559.0169943749473
TOI-470 b,b,TOI-470,0.276529000644424,0.0,89.527,4.34,1.17,674.8465839636095,44.7551380811734,27.34155900711279,3.063,0.87,5190.0,-0.357985142950928,0.83,1.4,0.1,130.46,7.6363,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,Transit,2023,2023-03,0,0,0,0,94.0099043,-25.0314111,232.20234,-18.48101,0.29,-0.29,0.0,0.0,0.02,-0.02,0.0,0.6,-0.6,0.0,14.164520211887895
KMT-2021-BLG-0322L b,b,KMT-2021-BLG-0322L,0.2423847080759729,0.0,86.90317161570154,12.7,5.46,801.5206150638595,1.1744270715967736e-11,9.32814340390306,3.184,0.62,5551.0,-0.0712,0.95,4.0,0.02,6600.0,2.713985,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...655A..24H/abstract target=ref>Han et al. 2021</a>,Microlensing,2021,2021-11,0,0,0,0,270.9116667,-29.6043889,1.40867,-3.73064,0.27,-0.213,0.0,0.0,0.0511945,-0.05,0.0,2.2,-1.9,0.0,33.038534599425205
Kepler-297 c,c,Kepler-297,1.236163017524543,0.0,89.47,6.54,0.827,457.7785482954476,6.86,50.53355387523629,4.794,0.98,5619.0,-0.0960778339965693,0.92,1.9,-0.1,692.14,1.41601,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Transit,2014,2014-03,0,0,0,0,283.2091605,48.7776156,78.46058,19.83985,1.18,-1.18,0.0,0.0,0.17,-0.17,0.0,1.4,-1.4,0.0,10.518039822492824
HD 92788 c,c,HD 92788,199.34938343923645,0.46,86.90317161570154,13.0,2.92,93.1846413167492,2.611994003231509e-12,130.04001231148047,3.184,1.15,5744.0,0.0980626630592895,1.14,2.55,0.27,34.6538,28.8281,<a refstr=RICKMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..71R/abstract target=ref>Rickman et al. 2019</a>,Radial Velocity,2019,2019-05,1,5,2,0,160.7021351,-2.1847173,251.20809,47.35154,0.27,-0.213,0.0,0.0,0.02,-0.02,0.0,1.51,-1.51,0.0,7.051076054747175
HD 3651 b,b,HD 3651,1.125558051116015,0.645,86.90317161570154,10.1,0.386,441.9382308276011,1.1744270715967736e-11,134.17009256399413,3.184,0.8,5221.0,-0.274148781289567,0.871953879107,3.0,0.145343,11.1336,89.7891,<a refstr=WITTENMYER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.5859W/abstract target=ref>Wittenmyer et al. 2019</a>,Radial Velocity,2003,2003-06,1,11,5,0,9.8387218,21.2488844,119.16987,-41.53458,0.27,-0.213,0.0,0.0,0.0171002080732,-0.0171002080732,0.0,7.0,-3.0,0.0,17.469281074217104
TOI-251 b,b,TOI-251,0.0847509390648985,0.0,87.52,2.74,2.61,1132.4722374708454,277.746166070806,9.69473140495868,2.232,1.04,5875.0,-0.08,0.88,0.18,-0.106,99.523,10.0193,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,Transit,2021,2021-01,0,0,0,0,353.0620655,-37.2558629,356.73353,-70.48442,0.18,-0.18,0.0,0.0,0.04,-0.05,0.0,0.14,-0.14,0.0,9.066019560751853
TOI-480 b,b,TOI-480,0.1186618107538516,0.0,86.90317161570154,2.854,4.91,1337.1697008388414,4.969716840849693e-12,3.66889599567587,3.5709418,1.28,6174.0,0.462,1.49,2.7,0.164,54.5306,18.3095,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,Transit,2024,2024-06,0,0,0,0,88.3784618,-16.2653974,221.48641,-19.95958,0.132,-0.102,0.0,0.0,0.04,-0.03,0.0,0.6,-0.5,0.0,5.394796609394436
HD 18599 b,b,HD 18599,0.0712512518021498,0.34,87.6,2.6,7.5,1014.5705538223348,145.0,11.401585427559455,2.06,0.86,5145.0,-0.429,0.77,0.4,0.0,38.5653,25.9011,<a refstr=DESIDERA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221007933D/abstract target=ref>Desidera et al. 2022</a>,Transit,2022,2022-10,0,0,0,0,44.2620144,-56.1918694,273.92807,-53.27814,0.15,-0.13,0.0,0.0,0.02,-0.02,0.0,0.1,-0.1,0.0,14.57987739365041
HAT-P-38 b,b,HAT-P-38,0.0796594673869805,0.067,88.3,9.247,0.59,1100.632692756158,243.033715636678,101.0243490075614,3.0408,0.89,5330.0,-0.208,0.92,10.1,0.06,255.206,3.88991,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,Transit,2012,2012-10,0,0,0,0,35.3834942,32.2460441,144.22935,-26.87267,1.031,-0.706,0.0,0.0,0.1,-0.05,0.0,3.9,-4.8,0.0,13.382121954378992
HD 155193 b,b,HD 155193,6.0332311124161455,0.21,0.711,14.0,0.477,400.09925280842,6.138336406218571e-12,62.96031555343445,3.184,1.22,6239.0,0.641104207786168,1.76439,4.0,0.05,57.7995,17.2723,<a refstr=DALAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...651A..11D/abstract target=ref>Dalal et al. 2021</a>,Radial Velocity,2021,2021-07,0,0,0,0,257.4208876,10.0381003,30.50173,27.12388,0.27,-0.213,0.0,0.0,0.0742126,-0.0884809,0.0,2.2,-1.9,0.0,6.082756385549485
HD 142022 A b,b,HD 142022 A,33.2169722876813,0.53,71.0,12.9,3.67,159.01364662158636,1.176265502731395e-13,153.855399408284,3.184,0.9,5421.0,0.0043213737826425,1.04,7.0,0.19,34.2802,29.1424,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2005,2006-03,1,2,0,0,242.5481731,-84.2317494,307.71909,-23.31633,0.27,-0.213,0.0,0.0,0.03,-0.03,0.0,4.0,-4.0,0.0,13.013488313450118
HD 214823 b,b,HD 214823,32.23624543820434,0.161,99.51,12.1,18.3,249.0307571192261,1.9875682938001105e-12,35.181180315263354,3.184,1.11,6215.0,0.638489256954637,2.04,2.7,0.17,101.368,9.8365,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,Radial Velocity,2016,2016-07,1,0,1,0,340.0832062,31.7875183,92.85957,-23.3194,0.27,-0.213,0.0,0.0,0.15,-0.15,0.0,0.2,-0.2,0.0,7.703579220456933
HD 18015 b,b,HD 18015,39.18800742654999,0.148,69.0,13.1,2.56,248.0901029044276,2.0323242292939866e-12,17.516765507456444,3.184,1.49,5603.0,0.973802933774051,3.13,4.0,-0.14,123.801,8.04905,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,Radial Velocity,2018,2019-04,1,0,1,0,43.3636339,-8.8480392,186.31902,-55.8753,0.27,-0.213,0.0,0.0,0.0511945,-0.05,0.0,2.2,-1.9,0.0,3.690067656948068
WASP-53 b,b,WASP-53,0.0569344171784071,0.03,87.08,12.038,2.28,1077.0616617246135,241.665558730679,226.42725625,2.26765357766264,0.84,4953.0,-0.463,0.8,4.0,0.22,201.338,4.9381,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,Transit,2017,2017-05,0,0,0,0,31.9091639,-20.661843,196.64026,-71.4477,0.415,-0.415,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,15.46328587273189
HAT-P-67 b,b,HAT-P-67,0.0814008417153131,0.0,88.8,23.371,0.052,1974.7199084852464,2.1741194811143081e-13,83.99902206843524,6.9888,1.64,6406.0,0.939,2.55,1.24,-0.08,371.686,2.66176,<a refstr=ZHOU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..211Z/abstract target=ref>Zhou et al. 2017</a>,Transit,2017,2017-05,0,0,0,0,256.6107279,44.7768849,70.15807,36.91147,1.076,-0.796,0.0,0.0,0.1,-0.08,0.0,0.27,-0.22,0.0,2.903289743616264
WASP-53 c,c,WASP-53,49.38595689822723,0.8369,86.90317161570154,2.79,2.61,112.93564487837,1.1744270715967736e-11,9.32814340390306,3.184,0.84,4953.0,-0.463,0.8,4.0,0.22,201.338,4.9381,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,Radial Velocity,2017,2017-05,0,0,0,0,31.9091639,-20.661843,196.64026,-71.4477,0.27,-0.213,0.0,0.0,0.02,-0.02,0.0,2.2,-1.9,0.0,15.46328587273189
TOI-237 b,b,TOI-237,0.0932556566116092,0.0,89.5,1.44,4.91,392.44619707247153,3.7,47.0204081632653,1.172585,0.18,3212.0,-2.387,0.21,4.5,0.02,38.0749,26.2368,<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>,Transit,2020,2021-01,0,0,0,0,353.2435381,-29.416487,20.77828,-72.59431,0.12,-0.12,0.0,0.0,0.01,-0.01,0.0,2.2,-1.9,-1.0,727.476112331839
WASP-132 b,b,WASP-132,0.123380001464827,0.07,89.51,10.05,0.84,776.5241002166248,64.4593609447902,179.56,3.18,0.78,4714.0,-0.597,0.75,3.2,0.18,122.91,8.10734,<a refstr=HORD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220502501H/abstract target=ref>Hord et al. 2022</a>,Transit,2016,2017-03,0,0,0,0,217.6091998,-46.159516,320.27182,13.35247,0.34,-0.34,0.0,0.0,0.03,-0.03,0.0,0.5,-0.5,0.0,18.61073363156797
WASP-15 b,b,WASP-15,0.0678960256891752,0.0,85.96,15.805,0.263,1660.3833692187825,1.9696444692145865e-13,114.04219548940831,3.7128,1.18,6300.0,0.49,1.48,2.4,-0.17,282.091,3.51679,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Transit,2009,2009-06,2,1,0,0,208.9280111,-32.1597118,318.43652,28.76954,4.035,-4.035,0.0,0.0,0.38,-0.38,0.0,0.6,-0.7,0.0,6.61142357008276
TOI-270 b,b,TOI-270,0.0575124037226336,0.034,89.39,1.206,4.97,595.1199681288841,19.9261226089862,10.072271468144043,1.387,0.39,3506.0,-1.712,0.38,4.0,-0.2,22.4793,44.4565,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,Transit,2019,2019-07,0,0,0,0,68.4160804,-51.9573937,259.77379,-42.01396,0.039,-0.039,0.0,0.0,0.01,-0.01,0.0,2.2,-1.9,0.0,105.27820762990606
LHS 1678 c,c,LHS 1678,0.0637179858054994,0.039,88.82,0.941,10.6,545.8592209976536,13.5,8.131138659320476,1.23,0.34,3490.0,-1.839,0.33,7.0,0.02,19.8782,50.2773,<a refstr=SILVERSTEIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240300110S/abstract target=ref>Silverstein et al. 2024</a>,Transit,2021,2022-04,0,0,0,0,68.1789866,-39.7908744,243.29836,-42.91686,0.051,-0.05,0.0,0.0,0.01,-0.01,0.0,2.0,-3.0,0.0,148.35517745891767
HD 7449 b,b,HD 7449,21.834326349623627,0.752,171.631,12.6,7.14,187.07946109319192,2.1695734583041045e-12,168.73206504410672,3.184,1.2,6024.0,0.101384781748217,0.97,2.1,-0.105,38.662,25.8363,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,Radial Velocity,2011,2011-11,1,0,0,0,18.621465,-5.0479716,137.91736,-67.24673,0.27,-0.213,0.0,0.0,0.02,-0.02,0.0,0.24,-0.24,0.0,6.33938145260609
TOI-1450 A c,c,TOI-1450 A,5.0688,0.0,86.90317161570154,1.13,5.82,533.0,1.1744270715967736e-11,5.542100694444444,3.184,0.48,3437.0,-1.56498744813705,0.48,4.0,-0.12,22.4467,44.5209,<a refstr=BRADY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240510400B/abstract target=ref>Brady et al. 2024</a>,Transit,2024,2024-05,0,0,0,0,286.8540627,59.0866254,89.62124,21.06076,0.27,-0.213,0.0,0.0,0.03,-0.03,0.0,2.2,-1.9,0.0,62.64651358394377
HD 13931 b,b,HD 13931,64.40491861409456,0.02,43.0,13.2,2.13,142.3113736642987,2.789427046810344e-12,111.51359999999995,3.184,1.3,5867.0,0.195899652409234,1.25,8.4,0.05,47.3963,21.0701,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2009,2010-10,1,0,2,0,34.1979991,43.7722065,138.83237,-16.44854,0.27,-0.213,0.0,0.0,0.02,-0.02,0.0,2.0,-2.0,0.0,5.189692421935083
HD 16175 b,b,HD 16175,15.191122209053937,0.6,59.0,12.8,4.91,265.2419584433932,4.533689624537609e-12,55.38128718226069,3.184,1.63,5981.0,0.507855871695831,1.72,3.3,0.3,59.859,16.6775,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Radial Velocity,2009,2009-06,1,1,0,0,39.2577379,42.0624526,143.08388,-16.64016,0.27,-0.213,0.0,0.0,0.03,-0.03,0.0,0.5,-0.5,0.0,2.9480238247128514
HD 66428 b,b,HD 66428,39.10919253276785,0.471,16.639,12.4,10.0,162.36173481926343,1.0792587247473582e-12,120.41663403555488,3.184,1.01,5716.0,0.0957880853349102,1.13,3.515,0.23,53.2817,18.7398,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,Radial Velocity,2005,2006-07,1,1,3,0,120.8691654,-1.1636019,222.42686,15.41735,0.27,-0.213,0.0,0.0,0.02,-0.02,0.0,2.04,-2.04,0.0,9.754310265758154
TOI-3568 b,b,TOI-3568,0.0759880281459513,0.035,89.2,5.3,0.98,942.6196875089552,2.695046353946353e-13,54.18595679012345,2.45,0.78,4969.0,0.33,0.72,6.1,-0.01,197.906,5.02429,<a refstr=MARTIOLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240903704M/abstract target=ref>Martioli et al. 2024</a>,Transit,2024,2024-09,0,0,0,0,322.6023682,34.7395805,82.69471,-11.99004,0.27,-0.27,0.0,0.0,0.01,-0.01,0.0,3.7,-3.7,0.0,18.61073363156797
HIP 55507 b,b,HIP 55507,88.75777388944431,0.362,135.022,12.6,7.1,77.64498898006809,1.1744270715967736e-11,303.17428318349664,3.184,0.65,4171.0,-0.845296123464464,0.723643,4.0,0.02,25.4893,39.2032,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,Radial Velocity,2022,2022-09,1,0,1,0,170.5227246,46.907803,158.59822,63.55725,0.27,-0.213,0.0,0.0,0.0840613,-0.048602,0.0,2.2,-1.9,0.0,29.35733363058188
TOI-3714 b,b,TOI-3714,0.0382901951513618,0.03,88.7,11.321,0.85,783.1706830697891,54.0,492.7529450211456,1.66,0.53,3660.0,-1.40671393297954,0.51,2.9,0.1,112.71,8.84375,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,Transit,2022,2022-01,0,0,0,0,69.5523415,39.4580035,163.30436,-5.02267,0.336,-0.336,0.0,0.0,0.01,-0.01,0.0,2.2,-2.2,0.0,48.90016516507263
HD 109833 b,b,HD 109833,9.188526,0.18,88.13,2.888,1.98,786.0,3.638779573337289e-13,8.340544,2.492,1.08,5881.0,0.072,1.0,0.027,-0.07,79.5561,12.5408,<a refstr=WOOD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221203266W/abstract target=ref>Wood et al. 2022</a>,Transit,2022,2022-12,0,0,0,0,189.7758591,-74.5740205,302.09461,-11.72233,0.152,-0.127,0.0,0.0,0.04,-0.04,0.0,0.003,-0.003,0.0,8.249746644799178
